7559,532.87,138.46,37.762,92.102,3.2267
7560,551.86,162.35,28.991,70.709,3.1572
7562,589.05,160.56,34.577,84.335,3.7491
7584,594.67,169.9,24.322,59.321,3.024
7585,611.29,174.19,26.452,64.516,3.152
7606,519.62,146.15,31.538,76.923,2.8668
7676,566.22,169.9,24.322,59.321,4.1876
7677,561.48,169.9,24.322,59.321,5.2806
7680,542.52,169.9,24.322,59.321,4.5562
7681,537.78,169.9,24.322,59.321,5.1091
7682,528.3,174.65,24.322,59.321,4.6872
7683,518.81,169.9,24.322,59.321,4.4492
7684,514.07,169.9,24.322,59.321,4.328
7685,504.59,169.9,24.322,59.321,4.1076
7686,499.85,169.9,24.322,59.321,4.2594
7687,495.11,174.65,24.322,59.321,3.8862
7688,482.69,158.46,31.538,76.923,3.2497
7689,566.22,169.9,24.322,59.321,2.9518
7690,464.23,158.46,31.538,76.923,3.1142
7691,528.3,174.65,24.322,59.321,3.3625
7692,537.78,165.15,24.322,59.321,3.393
7693,509.33,169.9,24.322,59.321,3.5085
7694,518.81,165.15,24.322,59.321,3.4192
7695,514.07,165.15,24.322,59.321,2.9218
7696,497.74,163.87,26.452,64.516,3.0286
7697,466.67,169.9,24.322,59.321,3.2634
7698,456.45,163.87,26.452,64.516,3.2026
7699,471.94,163.87,26.452,64.516,4.0807
7700,461.61,163.87,26.452,64.516,3.3039
7701,449.91,162.35,28.991,70.709,3.2356
7702,444.25,162.35,28.991,70.709,3.3911
7703,571.5,158,41,100,3.7013
7705,548.66,151.2,49.058,119.65,2.7845
7712,461.93,165.15,24.322,59.321,3.2938
7714,471.41,165.15,24.322,59.321,3.2128
7715,471.41,165.15,24.322,59.321,3.223
7716,461.24,156.71,28.991,70.709,3.0024
7717,452.44,169.9,24.322,59.321,3.2581
7719,398.94,162.35,28.991,70.709,3.2131
7720,348.97,153.23,37.762,92.102,3.5852
7721,299.37,160.56,34.577,84.335,3.5119
7722,238.74,160.56,34.577,84.335,3.6982
7723,155.5,150,41,100,3.3669
7724,76.782,153.23,37.762,92.102,3.7561
7764,604.15,179.41,24.322,59.321,3.1508
7766,613.63,184.16,24.322,59.321,3.2339
7778,585.19,160.4,24.322,59.321,2.8206
7779,600.97,153.55,26.452,64.516,2.7672
7793,606.13,169.03,26.452,64.516,4.6168
7794,580.18,156.71,28.991,70.709,2.9031
7809,551.86,162.35,28.991,70.709,3.0087
7813,531.5,150,41,100,2.9093
7815,515.5,150,41,100,2.9454
7816,531.5,150,41,100,2.9469
7817,507.5,150,41,100,2.9733
7818,521.1,146.18,44.846,109.38,3.1052
7819,523.55,153.55,26.452,64.516,3.157
7820,512.21,156.71,28.991,70.709,3.1354
7821,500.9,141.6,49.058,119.65,2.8796
7822,487.21,133.04,53.647,130.85,3.2992
7823,450.71,134.29,58.571,142.86,2.8434
7824,466.67,145.85,37.762,92.102,3.1512
7825,445.25,143.48,53.647,130.85,3.8783
7826,437.24,153.23,37.762,92.102,3.0264
7842,107.86,145.71,58.571,142.86,3.5012
7843,96.429,145.71,58.571,142.86,3.3063
7844,83.5,158,41,100,2.9565
7845,50.714,145.71,58.571,142.86,3.4721
7846,27.857,157.14,58.571,142.86,3.4389
7847,15.082,153.91,53.647,130.85,4.0279
7891,4.5902,174.78,53.647,130.85,3.2862
7892,51.94,170.4,49.058,119.65,3.1941
7893,85,168.57,58.571,142.86,4.1951
7894,140.98,164.35,53.647,130.85,3.2465
7901,453.13,170.4,49.058,119.65,3.109
7902,491.34,170.4,49.058,119.65,3.6453
7903,459.73,163.64,44.846,109.38,3.1392
7904,567.76,170.4,49.058,119.65,3.9663
7905,510.45,160.8,49.058,119.65,3.4963
7906,538.63,172.36,44.846,109.38,3.2213
7907,548.66,170.4,49.058,119.65,3.8118
7908,573.7,172.36,44.846,109.38,3.5558
7909,586.87,160.8,49.058,119.65,3.7037
7910,600,163.64,44.846,109.38,3.4225
7952,597.17,173.65,28.991,70.709,3.2466
7953,597.17,173.65,28.991,70.709,3.3882
7954,595.81,179.35,26.452,64.516,2.8491
7955,591.5,173.65,28.991,70.709,3.2146
7956,585.84,173.65,28.991,70.709,3.591
7957,585.84,173.65,28.991,70.709,3.5081
7958,585.84,173.65,28.991,70.709,3.7397
7959,585.48,174.19,26.452,64.516,3.921
7960,580.32,174.19,26.452,64.516,3.1581
7961,574.51,168,28.991,70.709,3.8208
7962,574.51,168,28.991,70.709,3.9274
7963,575.16,174.19,26.452,64.516,3.9455
7964,568.85,168,28.991,70.709,4.5417
7965,568.85,168,28.991,70.709,4.3615
7966,570,174.19,26.452,64.516,4.0833
7967,564.84,174.19,26.452,64.516,4.297
7968,564.84,174.19,26.452,64.516,4.1826
7969,564.84,174.19,26.452,64.516,3.778
7970,559.68,174.19,26.452,64.516,4.5649
7971,559.68,174.19,26.452,64.516,4.4287
7972,554.52,174.19,26.452,64.516,3.5496
7973,559.68,174.19,26.452,64.516,3.21
7974,554.52,174.19,26.452,64.516,4.0517
7975,554.52,174.19,26.452,64.516,3.5491
7976,549.35,174.19,26.452,64.516,3.7162
7977,549.35,174.19,26.452,64.516,4.0901
7978,549.35,174.19,26.452,64.516,3.9745
7979,549.35,174.19,26.452,64.516,3.5282
7980,544.19,174.19,26.452,64.516,3.9063
7981,547.26,174.65,24.322,59.321,3.8899
7982,544.19,174.19,26.452,64.516,3.4934
7983,542.52,174.65,24.322,59.321,3.6162
7984,542.52,174.65,24.322,59.321,4.0113
7986,564.84,169.03,26.452,64.516,3.6657
7987,537.78,174.65,24.322,59.321,3.6552
7988,561.48,174.65,24.322,59.321,3.4826
7990,533.04,174.65,24.322,59.321,4.2792
7991,533.04,174.65,24.322,59.321,4.0244
7992,533.04,174.65,24.322,59.321,4.5607
7994,528.3,174.65,24.322,59.321,3.5658
7995,528.3,174.65,24.322,59.321,3.7226
7996,528.3,174.65,24.322,59.321,3.2461
7997,528.3,174.65,24.322,59.321,3.1544
8077,472.57,151.06,28.991,70.709,2.8803
8091,179.5,134,41,100,2.7935
8097,427.26,173.65,28.991,70.709,3.07
8099,434.11,167.32,34.577,84.335,3.3145
8100,440.84,167.32,34.577,84.335,2.9853
8101,459.5,158,41,100,3.0782
8104,497.7,153.91,53.647,130.85,3.045
8105,519.29,157.14,58.571,142.86,2.8044
8145,485.63,174.65,24.322,59.321,2.8997
8146,492.58,169.03,26.452,64.516,2.814
8192,68.13,174.6,20.177,49.48,0.017012
8194,22.903,169.03,26.452,64.516,2.8567
8198,550.38,164.62,31.538,76.923,2.8096
8202,602.53,153.8,34.577,84.335,2.8306
8210,523.56,174.65,24.322,59.321,3.7934
8211,537.78,174.65,24.322,59.321,3.7237
8212,552,174.65,24.322,59.321,3.2622
8213,568.85,168,28.991,70.709,3.1955
8214,587.31,170.77,31.538,76.923,3.8395
8215,602.53,167.32,34.577,84.335,3.3621
8223,435.18,158.22,35.984,88.348,0.18945
8241,49.745,190.99,20.083,49.28,0.041822
8242,39.349,191.04,20.938,51.37,0.093449
8328,442.98,167.49,34.506,84.658,0.49135
8329,447.58,167.32,34.577,84.335,2.7805
8334,384.85,181.25,22.212,55.748,0.9265
8335,384.19,174.19,26.452,64.516,2.7549
8337,394.16,181.86,22.449,55.039,0.73532
8338,395.17,180.44,22.314,56.95,0.49243
8341,404.84,179.35,26.452,64.516,2.7527
8342,410,174.19,26.452,64.516,3.023
8346,427.26,173.65,28.991,70.709,2.9739
8350,444.52,167.28,32.748,84.516,1.3009
8352,444.6,160.62,37.762,92.102,3.0984
8353,435.5,158,41,100,3.5651
8354,435.5,158,41,100,3.9551
8355,435.5,158,41,100,3.6062
8356,433.42,154.91,44.846,109.38,3.1864
8357,427.5,158,41,100,2.954
8358,424.26,143.48,53.647,130.85,2.8077
8360,435.5,150,41,100,2.9411
8361,433.42,146.18,44.846,109.38,3.7133
8362,434.75,143.48,53.647,130.85,3.4871
8363,445.25,133.04,53.647,130.85,3.1316
8364,455.74,143.48,53.647,130.85,3.446
8365,473.57,134.29,58.571,142.86,3.5266
8366,485.38,132.31,63.077,153.85,3.6485
8367,499.17,130,68.333,166.67,3.0116
8368,512.5,130,68.333,166.67,3.6645
8369,526.49,98.571,88.314,215.4,3.6063
8370,543.78,115.71,88.314,215.4,3.8648
8371,549.35,179.35,26.452,64.516,3.0715
8372,563.19,173.65,28.991,70.709,2.9927
8373,580.18,173.65,28.991,70.709,3.1893
8374,599.08,160.62,37.762,92.102,3.2002
8381,513.23,163.87,26.452,64.516,2.8972
8386,571.5,150,41,100,3.0133
8421,523.56,179.41,24.322,59.321,3.1424
8423,533.04,179.41,24.322,59.321,2.7743
8424,539.03,179.35,26.452,64.516,2.7559
8425,544.19,179.35,26.452,64.516,3.1003
8426,499.85,174.65,24.322,59.321,3.9122
8428,563.19,179.29,28.991,70.709,2.9219
8429,514.07,179.41,24.322,59.321,3.4225
8430,518.81,179.41,24.322,59.321,4.0662
8431,523.55,179.35,26.452,64.516,3.7489
8432,529.2,173.65,28.991,70.709,3.8809
8433,539.03,179.35,26.452,64.516,3.3939
8434,546.19,173.65,28.991,70.709,3.3048
8435,551.86,173.65,28.991,70.709,3.4093
8436,563.19,173.65,28.991,70.709,3.8011
8437,568.85,173.65,28.991,70.709,3.2497
8438,585.84,173.65,28.991,70.709,3.3069
8441,440.84,174.08,34.577,84.335,3.0307
8445,545.81,99.13,106.29,259.24,2.8777
8446,512.86,108.57,117.14,285.71,3.1878
8447,483.87,140.87,106.29,259.24,3.1768
8449,421.94,140.87,106.29,259.24,3.0181
8450,376.97,148.8,98.974,241.4,3.3878
8451,338.18,148.8,98.974,241.4,2.9072
8452,311,172,82,200,3.5177
8453,263,172,82,200,2.976
8455,167,156,82,200,3.1907
8456,122.73,170.91,74.545,181.82,3.2042
8457,562.3,197.54,37.762,92.102,3.3504
8458,565.83,183.33,68.333,166.67,3.1934
8459,503,172,82,200,4.524
8460,423,172,82,200,3.4841
8461,343,172,82,200,4.4671
8462,263,172,82,200,4.3287
8463,163.24,167.14,88.314,215.4,4.3597
8464,42.162,167.14,88.314,215.4,4.4529
8501,562.44,175.7,41.33,101.15,0.18384
8548,90,163.87,26.452,64.516,2.7924
8549,58.077,158.46,31.538,76.923,3.1436
8550,29.895,160.56,34.577,84.335,2.7727
8573,499.85,160.4,24.322,59.321,2.7979
8590,595.5,150,41,100,3.1329
8629,554.94,168,37.762,92.102,2.7972
8807,597.17,179.29,28.991,70.709,2.92
8832,120.06,175.13,21.066,51.663,0.19009
8835,514.07,174.65,24.322,59.321,3.119
8843,495.11,179.41,24.322,59.321,3.2115
8844,497.74,179.35,26.452,64.516,3.0094
8845,504.59,179.41,24.322,59.321,3.3275
8846,616.45,179.35,26.452,64.516,3.3101
8847,513.23,174.19,26.452,64.516,3.3243
8848,523.55,174.19,26.452,64.516,2.908
8849,528.42,167.32,34.577,84.335,2.8936
8850,538.08,170.77,31.538,76.923,2.987
8852,555.5,158,41,100,3.5001
8853,571.5,158,41,100,2.963
8854,584.37,160.62,37.762,92.102,3.0592
8855,595.5,166,41,100,2.8845
8856,585.19,188.91,24.322,59.321,2.9421
8857,604.15,193.66,24.322,59.321,2.9501
8925,389.7,184.19,21.745,53.307,0.44629
8928,390.81,174.65,24.322,59.321,2.9254
8929,389.35,174.19,26.452,64.516,2.7811
8930,390.81,174.65,24.322,59.321,2.8452
8931,394.52,182.04,22.261,54.608,0.069832
8932,395.17,181.02,21.615,56.697,0.0059086
8933,389.35,174.19,26.452,64.516,2.7989
8935,376.59,160.4,24.322,59.321,2.8413
8940,561.48,169.9,24.322,59.321,2.8031
8941,569.42,175.09,23.375,57.396,0.87482
8942,400.3,160.4,24.322,59.321,3.0007
8943,580.18,168,28.991,70.709,2.977
8944,591.5,168,28.991,70.709,3.426
8945,602.83,168,28.991,70.709,3.6508
8953,414.52,174.65,24.322,59.321,3.0249
9020,595.79,153.8,34.577,84.335,2.862
9061,570.96,174.65,24.322,59.321,3.5092
9063,594.67,174.65,24.322,59.321,3.1767
9064,606.13,174.19,26.452,64.516,3.2809
9102,586.87,180,49.058,119.65,2.7543
9105,409.78,179.41,24.322,59.321,2.9279
9111,420.32,179.35,26.452,64.516,2.9561
9117,428.74,179.41,24.322,59.321,2.8609
9118,419.5,158,41,100,2.7516
9120,429.89,168,37.762,92.102,2.7813
9121,433.46,183.08,31.538,76.923,2.854
9123,429.89,175.38,37.762,92.102,3.4867
9124,435.5,174,41,100,3.6805
9125,435.5,174,41,100,3.6256
9126,443.5,174,41,100,3.7498
9127,443.5,174,41,100,3.8664
9128,451.5,174,41,100,3.2388
9129,451.5,174,41,100,3.3759
9130,459.5,174,41,100,3.4546
9131,459.73,172.36,44.846,109.38,3.5905
9132,467.5,174,41,100,3.3955
9133,468.49,172.36,44.846,109.38,3.1625
9134,477.26,172.36,44.846,109.38,3.4208
9135,486.03,172.36,44.846,109.38,2.9838
9136,575.7,174.65,24.322,59.321,3.6727
9137,580.44,174.65,24.322,59.321,3.4422
9138,512.33,163.64,44.846,109.38,3.0498
9139,510.45,160.8,49.058,119.65,3.1721
9140,523.5,166,41,100,3.0712
9141,529.55,170.4,49.058,119.65,3.3513
9142,538.63,163.64,44.846,109.38,3.0469
9143,539.1,170.4,49.058,119.65,3.2819
9144,547.5,166,41,100,3.0037
9145,547.5,166,41,100,3.0341
9146,547.5,166,41,100,3.2975
9147,548.66,170.4,49.058,119.65,3.2724
9148,547.4,172.36,44.846,109.38,3.1002
9149,539.67,164.35,53.647,130.85,3.3461
9150,539.1,170.4,49.058,119.65,3.8049
9151,547.5,166,41,100,3.4978
9152,547.4,172.36,44.846,109.38,3.4438
9153,548.66,170.4,49.058,119.65,2.9971
9154,550.16,164.35,53.647,130.85,2.8501
9155,558.21,170.4,49.058,119.65,3.282
9156,548.66,170.4,49.058,119.65,3.1301
9157,548.66,170.4,49.058,119.65,3.1371
9158,547.5,166,41,100,2.9803
9159,539.1,170.4,49.058,119.65,3.2785
9160,538.63,172.36,44.846,109.38,3.5008
9161,529.55,160.8,49.058,119.65,3.5638
9162,529.55,160.8,49.058,119.65,3.025
9163,521.1,163.64,44.846,109.38,3.0798
9164,515.5,174,41,100,3.2231
9165,515.5,166,41,100,3.1281
9166,507.5,174,41,100,3.0633
9167,503.56,163.64,44.846,109.38,3.2746
9168,499.5,166,41,100,2.871
9170,491.5,166,41,100,3.3959
9171,491.5,166,41,100,2.8094
9172,483.5,166,41,100,3.049
9173,551.49,171.07,21.067,51.738,0.2516
9174,552,160.4,24.322,59.321,3.0051
9175,556.85,167.76,21.537,52.858,0.63036
9176,554.52,158.71,26.452,64.516,2.9133
9178,559.68,163.87,26.452,64.516,3.1016
9179,565.5,168.5,23.306,57.385,0.85358
9180,570,163.87,26.452,64.516,3.1475
9181,575.7,165.15,24.322,59.321,2.9601
9182,575.16,163.87,26.452,64.516,2.9179
9185,585.48,163.87,26.452,64.516,3.0974
9186,589.93,169.9,24.322,59.321,3.4963
9187,591.5,162.35,28.991,70.709,3.7641
9188,595.81,169.03,26.452,64.516,3.566
9189,595.81,169.03,26.452,64.516,3.1664
9190,597.17,168,28.991,70.709,3.611
9191,600.97,169.03,26.452,64.516,3.7716
9192,600.97,169.03,26.452,64.516,3.9474
9193,602.83,168,28.991,70.709,3.8762
9194,606.13,169.03,26.452,64.516,3.7833
9195,608.5,168,28.991,70.709,3.3766
9196,608.5,168,28.991,70.709,3.7677
9197,608.5,168,28.991,70.709,3.498
9198,608.5,168,28.991,70.709,3.0985
9199,614.16,168,28.991,70.709,3.0564
9200,597.17,168,28.991,70.709,3.7311
9201,600.97,174.19,26.452,64.516,2.9502
9202,600.97,174.19,26.452,64.516,3.6195
9203,602.83,173.65,28.991,70.709,3.4616
9204,602.83,173.65,28.991,70.709,3.4738
9205,602.83,173.65,28.991,70.709,3.5829
9206,608.5,173.65,28.991,70.709,3.4272
9207,608.5,173.65,28.991,70.709,4.2487
9208,611.29,174.19,26.452,64.516,3.7444
9209,608.5,173.65,28.991,70.709,3.6952
9210,614.16,173.65,28.991,70.709,3.196
9211,614.16,173.65,28.991,70.709,2.9527
9305,581.15,170.77,31.538,76.923,2.8297
9307,616.92,198.13,22.088,54.14,0.086943
9315,586.55,185.05,23.748,60.794,0.51791
9316,597.17,179.29,28.991,70.709,2.7726
9330,579.5,150,41,100,2.873
9331,595.5,150,41,100,3.3528
9337,495.11,184.16,24.322,59.321,2.8609
9338,513.23,184.52,26.452,64.516,3.3041
9340,528.3,184.16,24.322,59.321,2.9664
9342,575.7,184.16,24.322,59.321,3.0546
9343,593.46,176.92,31.538,76.923,3.6965
9428,608.5,151.06,28.991,70.709,2.8417
9483,497.74,163.87,26.452,64.516,2.763
9487,513.23,163.87,26.452,64.516,2.7684
9492,575.16,174.19,26.452,64.516,2.9987
9493,585.19,179.41,24.322,59.321,2.8083
9494,552,169.9,24.322,59.321,3.8621
9496,561.48,169.9,24.322,59.321,3.8855
9498,570.96,169.9,24.322,59.321,3.6606
9499,575.16,169.03,26.452,64.516,4.3671
9500,580.32,169.03,26.452,64.516,3.7156
9501,585.48,169.03,26.452,64.516,4.4814
9502,591.5,168,28.991,70.709,3.8493
9503,595.81,169.03,26.452,64.516,4.5411
9504,600.97,169.03,26.452,64.516,3.9191
9505,608.5,162.35,28.991,70.709,3.5477
9506,608.5,162.35,28.991,70.709,3.392
9622,524.21,169.9,21.838,55.98,0.026423
9623,533.04,169.9,24.322,59.321,3.0411
9627,574.51,168,28.991,70.709,2.8169
9683,16.429,134.29,58.571,142.86,2.8368
9684,27.879,129.6,98.974,241.4,3.4499
9685,50.323,120,106.29,259.24,3.0425
9686,91.613,120,106.29,259.24,3.1352
9687,112.26,120,106.29,259.24,3.3858
9688,153.55,120,106.29,259.24,3.8436
9689,194.84,120,106.29,259.24,2.8615
9690,236.13,120,106.29,259.24,3.2782
9691,260.61,129.6,98.974,241.4,3.3794
9692,307.14,108.57,117.14,285.71,3.0443
9693,318.71,120,106.29,259.24,3.3085
9694,360,120,106.29,259.24,4.3448
9695,380.65,120,106.29,259.24,4.0459
9696,421.94,120,106.29,259.24,3.3389
9697,442.58,120,106.29,259.24,3.9856
9698,463.23,120,106.29,259.24,3.8465
9699,493.33,129.6,98.974,241.4,3.8062
9700,103,156,82,200,3.7274
9701,135,156,82,200,4.182
9702,519,124,82,200,3.8838
9703,535,124,82,200,4.1874
9704,532.12,110.4,98.974,241.4,4.011
9705,551,124,82,200,3.8404
9706,561.08,115.71,88.314,215.4,3.7021
9707,567,124,82,200,3.9961
9708,295,140,82,200,3.7157
9709,327,156,82,200,3.4423
9710,343,140,82,200,3.5902
9711,370,156.36,74.545,181.82,3.7856
9712,388.11,132.86,88.314,215.4,3.664
9713,407,140,82,200,3.6017
9714,439,140,82,200,3.8414
9715,455,140,82,200,3.8699
9716,487,140,82,200,3.5094
9717,503,140,82,200,4.0797
9718,526.49,132.86,88.314,215.4,3.5662
9719,551,140,82,200,3.8175
9747,10.575,175.38,37.762,92.102,2.9072
9847,490.46,150.75,36.235,88.978,0.56017
9859,420.45,123.64,71.343,174.72,0.40398
9864,308.85,133.04,53.647,130.85,2.7665
9866,247,124,82,200,2.9317
10029,466.77,179.35,26.452,64.516,3.1739
10030,478.23,179.29,28.991,70.709,3.3055
10031,489.56,184.94,28.991,70.709,3.4136
10032,501.15,183.08,31.538,76.923,3.3264
10033,519.62,183.08,31.538,76.923,3.5629
10034,528.42,180.85,34.577,84.335,3.7341
10035,547.5,174,41,100,2.8876
10036,563.5,182,41,100,3.62
10037,586.87,170.4,49.058,119.65,3.3748
10058,23.561,134.99,39.26,96.292,0.021288
10118,400.3,184.16,24.322,59.321,2.7707
10119,404.84,184.52,26.452,64.516,2.8656
10120,414.52,184.16,24.322,59.321,2.7758
10121,425.48,184.52,26.452,64.516,3.0663
10122,528.3,188.91,24.322,59.321,3.2316
10123,546.19,184.94,28.991,70.709,3.1335
10124,568.85,183.08,31.538,76.923,2.8493
10126,614.16,184.94,28.991,70.709,3.1316
10127,488.85,183.08,31.538,76.923,3.0817
10128,496.09,175.38,37.762,92.102,2.9846
10129,508.21,174.08,34.577,84.335,3.1744
10130,507.5,166,41,100,3.1956
10131,515.5,166,41,100,2.9055
10133,503.56,163.64,44.846,109.38,2.942
10136,481.38,160.62,37.762,92.102,2.8097
10138,462.69,141.6,49.058,119.65,3.5597
10139,453.13,151.2,49.058,119.65,3.2483
10141,405,134.29,58.571,142.86,3.1495
10142,386.92,132.31,63.077,153.85,3.2792
10143,382.14,134.29,58.571,142.86,3.1036
10144,362.31,132.31,63.077,153.85,3.3608
10145,325.38,132.31,63.077,153.85,3.5114
10146,311.82,112.73,74.545,181.82,3.3164
10148,251.54,144.62,63.077,153.85,2.8192
10149,219.17,130,68.333,166.67,2.8533
10151,165.83,143.33,68.333,166.67,3.301
10152,135,108,82,200,2.9808
10153,94.054,98.571,88.314,215.4,3.5859
10154,55,108,82,200,2.8351
10155,32.5,130,68.333,166.67,2.7621
10198,140.17,190.8,20.285,50.406,0.55975
10199,120.97,179.35,26.452,64.516,2.7731
10200,106.37,188.91,24.322,59.321,2.7737
10202,73.185,188.91,24.322,59.321,3.211
10203,53.451,184.94,28.991,70.709,3.6342
10204,33.462,183.08,31.538,76.923,2.9125
10205,15,183.08,31.538,76.923,3.2768
10221,409.78,174.65,24.322,59.321,2.9367
10223,415.16,179.35,26.452,64.516,2.9393
10226,427.37,174.08,34.577,84.335,2.9644
10228,443.5,166,41,100,3.5114
10230,459.73,172.36,44.846,109.38,2.8814
10232,497.7,174.78,53.647,130.85,3.123
10254,45.35,185.56,20.104,52.505,0.70275
10256,533.87,174.19,26.452,64.516,3.2151
10257,534.87,173.65,28.991,70.709,4.0914
10258,540.53,173.65,28.991,70.709,4.1155
10259,534.87,173.65,28.991,70.709,3.6648
10260,551.86,173.65,28.991,70.709,3.8593
10261,557.52,173.65,28.991,70.709,3.6886
10262,563.19,173.65,28.991,70.709,3.9441
10263,531.92,176.92,31.538,76.923,4.1759
10264,574.51,179.29,28.991,70.709,3.8659
10265,575.58,174.08,34.577,84.335,4.2166
10266,580.18,184.94,28.991,70.709,3.37
10267,580.18,184.94,28.991,70.709,3.615
10268,574.51,190.59,28.991,70.709,3.4625
10269,464.23,183.08,31.538,76.923,3.3628
10270,563.5,166,41,100,3.3076
10271,548.63,187.61,34.577,84.335,3.7085
10272,535.16,180.85,34.577,84.335,4.1896
10273,518.16,175.38,37.762,92.102,3.7266
10274,491.5,174,41,100,3.6466
10275,467.5,166,41,100,3.0288
10276,450.96,163.64,44.846,109.38,3.0416
10277,424.66,154.91,44.846,109.38,3.8748
10278,395.82,160.8,49.058,119.65,3.0532
10279,352.5,130,68.333,166.67,3.112
10280,319.45,172.36,44.846,109.38,3.1243
10281,266.89,153.91,53.647,130.85,3.7146
10282,224.92,153.91,53.647,130.85,3.2252
10283,165.38,144.62,63.077,153.85,3.2732
10284,136.45,194.84,26.452,64.516,2.775
10285,62.143,157.14,58.571,142.86,2.9241
10286,21.37,163.64,44.846,109.38,3.5386
10348,575.7,174.65,24.322,59.321,2.9784
10350,606.13,174.19,26.452,64.516,2.9418
10413,544.19,163.87,26.452,64.516,2.9866
10416,575,152.31,31.538,76.923,3.1251
10417,593.46,146.15,31.538,76.923,3.463
10483,604.15,184.16,24.322,59.321,3.414
10511,500.05,188.82,19.266,47.199,0.098535
10514,514.07,184.16,24.322,59.321,3.0749
10608,24.865,98.571,88.314,215.4,2.9362
10610,23,92,82,200,3.1419
10617,211.5,182,41,100,2.8511
10619,238.62,175.38,37.762,92.102,2.7577
10620,260.69,175.38,37.762,92.102,3.1696
10621,273.46,183.08,31.538,76.923,2.9234
10622,275.5,166,41,100,2.7798
10623,285.89,174.08,34.577,84.335,2.7725
10624,301.61,189.68,26.452,64.516,2.7911
10704,399.68,158.71,26.452,64.516,2.8034
10713,433.42,128.73,44.846,109.38,2.8774
10715,447.58,160.56,34.577,84.335,2.9813
10728,64.779,156.71,28.991,70.709,2.8593
10729,51.923,152.31,31.538,76.923,3.3065
10765,115.05,184.87,23.419,57.49,0.70283
10766,106.37,179.41,24.322,59.321,2.8841
10767,106.68,185.62,21.029,51.57,0.254
10768,105.6,186.94,22.16,54.332,1.0352
10769,101.63,184.16,24.322,59.321,3.0984
10770,96.889,184.16,24.322,59.321,3.1362
10771,96.889,184.16,24.322,59.321,2.8666
10772,95.161,184.52,26.452,64.516,2.8772
10773,131.29,184.52,26.452,64.516,2.8206
10774,96.889,184.16,24.322,59.321,2.956
10775,126.13,184.52,26.452,64.516,3.2792
10776,126.13,184.52,26.452,64.516,3.0508
10777,98.761,179.29,28.991,70.709,2.9041
10778,101.63,184.16,24.322,59.321,3.3768
10779,104.96,189.79,22.955,56.346,0.66438
10780,100.27,189.23,23.293,57.222,0.83903
10781,95.161,184.52,26.452,64.516,2.9597
10783,96.617,192.12,22.291,54.808,0.043538
10786,99.472,190.58,23.141,56.837,0.2843
10789,94.571,188.67,25.07,61.441,0.25662
10791,93.097,184.94,28.991,70.709,2.9211
10792,93.097,184.94,28.991,70.709,2.7745
10797,89.627,189.55,25.292,63.218,0.13675
10800,81.77,184.94,28.991,70.709,2.9905
10802,79.677,189.68,26.452,64.516,3.1013
10803,76.106,184.94,28.991,70.709,2.9431
10805,71.165,189.58,25.832,64.667,0.26514
10808,64.779,184.94,28.991,70.709,2.7746
10810,-3.1858,184.94,28.991,70.709,2.8377
10812,58.857,189.86,26.691,67.959,0.57087
10813,53.16,186.17,30.696,75.146,0.13102
10815,90,194.84,26.452,64.516,3.0549
10816,33.694,207.72,21.477,52.677,0.030274
10817,49.319,189.89,28.055,68.771,0.48954
10818,43.716,186.5,30.892,75.587,0.19784
10825,11.5,174,41,100,2.8129
10826,11.5,174,41,100,2.9265
10827,15,183.08,31.538,76.923,2.8933
10830,-4.5,174,41,100,2.8029
10848,22.423,181.89,30.208,74.203,0.77353
10849,22.392,182.5,29.905,73.443,0.47927
10947,12.524,193.84,33.824,83.988,0.34075
10949,52.524,193.45,34.579,86.312,0.45881
10950,83.743,194.65,35.165,86.266,1.0005
10953,220.52,194.71,34.057,85.984,0.44508
10954,268.52,190.82,35.617,89.865,0.3522
10955,315.5,182,41,100,2.9447
10956,4.1791,189.6,49.058,119.65,3.293
10957,42.388,199.2,49.058,119.65,3.2501
10958,88.525,185.22,53.647,130.85,3.6745
10959,140.98,185.22,53.647,130.85,3.1275
10960,187.86,180,58.571,142.86,3.4603
10961,239.23,169.23,63.077,153.85,3.903
10962,288.46,169.23,63.077,153.85,3.8
10963,352.5,156.67,68.333,166.67,3.84
10964,423,140,82,200,3.9703
10965,503,140,82,200,4.3711
11017,506.55,151.06,28.991,70.709,2.8959
11018,508.06,158.71,26.452,64.516,2.9711
11032,471.41,160.4,24.322,59.321,2.8274
11033,466.67,160.4,24.322,59.321,3.3246
11109,427.26,179.29,28.991,70.709,4.1732
11110,435.81,179.35,26.452,64.516,4.0446
11111,514.07,169.9,24.322,59.321,3.4713
11112,456.45,179.35,26.452,64.516,4.4456
11113,461.61,179.35,26.452,64.516,4.5273
11114,472.57,173.65,28.991,70.709,3.4926
11115,482.26,179.35,26.452,64.516,3.8146
11116,489.56,173.65,28.991,70.709,3.8766
11117,495.22,173.65,28.991,70.709,3.8555
11118,507.31,170.77,31.538,76.923,4.8694
11119,513.46,170.77,31.538,76.923,3.9595
11120,523.55,179.35,26.452,64.516,4.1714
11121,531.92,170.77,31.538,76.923,4.3556
11122,540.53,179.29,28.991,70.709,4.3184
11123,551.86,179.29,28.991,70.709,3.7081
11124,563.19,179.29,28.991,70.709,3.5487
11125,534.87,173.65,28.991,70.709,3.8698
11126,540.53,173.65,28.991,70.709,3.5174
11129,544.23,176.92,31.538,76.923,3.4881
